Title,Image_1,Image_2,Image_3,Image_4,objects,length
Physicists and Astronomers,https://www.bls.gov/ooh/images/15542.jpg,https://www.bls.gov/ooh/images/2003.jpg,https://www.bls.gov/ooh/images/2004.jpg,https://www.bls.gov/ooh/images/2006.jpg,"['Sunglasses', 'Human hand', 'Book', 'Table', 'Clothing', 'Desk', 'Tower', 'Marine mammal', 'Bread', 'Human arm', 'Fashion accessory', 'Boat', 'Parachute', 'Poster', 'Man', 'Goggles', 'Umbrella', 'Fish', 'Auto part', 'Human body', 'Human hair', 'Tree', 'Human ear', 'Human nose', 'Invertebrate', 'Whiteboard', 'Bat', 'Balloon', 'Reptile', 'Weapon', 'Flower', 'Insect', 'Human eye', 'Furniture', 'Medical equipment', 'Girl', 'Window', 'Aircraft', 'Guitar', 'Kitchen appliance', 'Land vehicle', 'Glasses', 'Woman', 'Rifle', 'Flag', 'Animal', 'Tool', 'Elephant', 'Tire', 'Jacket', 'Whale', 'Window blind', 'Crocodile', 'Human mouth', 'Suit', 'Drink', 'Street light', 'Shirt', 'Toy', 'Tripod', 'Human face', 'Marine invertebrates', 'Human head', 'Musical instrument', 'Surfboard', 'Rays and skates', 'Ostrich', 'Mammal', 'Mobile phone', 'Stationary bicycle', 'Watercraft', 'Dinosaur', 'Picture frame', 'Bowling equipment', 'Shotgun', 'Sculpture', 'Microphone', 'Office supplies', 'Office building', 'Coffeemaker', 'Mirror', 'Bird', 'Skull', 'Tent', 'Skateboard', 'Stairs', 'Curtain', 'House', 'Camera', 'Person', 'Drill', 'Swimming pool', 'Handgun', 'Vehicle', 'Wheel', 'Boy', 'Lamp', 'Food', 'Home appliance', 'Building', 'Cosmetics', 'Fountain', 'Plant', 'Skyscraper', 'Shelf', 'Car', 'Laptop', 'Jellyfish', 'Airplane']",109
"Plumbers, Pipefitters, and Steamfitters",https://www.bls.gov/ooh/images/2930.jpg,https://www.bls.gov/ooh/images/2932.jpg,https://www.bls.gov/ooh/images/2934.jpg,https://www.bls.gov/ooh/images/2935.jpg,"['Ladder', 'Sunglasses', 'Human hand', 'Book', 'Cannon', 'Door', 'Couch', 'Table', 'Clothing', 'Spatula', 'Bicycle', 'Cabinetry', 'Human arm', 'Fashion accessory', 'Poster', 'Man', 'Goggles', 'Chopsticks', 'Wine glass', 'Sports uniform', 'Auto part', 'Sports equipment', 'Human body', 'Syringe', 'Human hair', 'Knife', 'Human ear', 'Human nose', 'Cart', 'Weapon', 'Flower', 'Furniture', 'Medical equipment', 'Girl', 'Sewing machine', 'Fork', 'Window', 'Aircraft', 'Rocket', 'Bicycle wheel', 'Flute', 'Box', 'Tap', 'Bookcase', 'Land vehicle', 'Glasses', 'Kitchen appliance', 'Woman', 'Rifle', 'Drum', 'Tool', 'Door handle', 'Drinking straw', 'Tire', 'Jacket', 'Sword', 'Screwdriver', 'Organ', 'Suit', 'Drink', 'Wine rack', 'Shirt', 'Toy', 'Flashlight', 'Human face', 'Human head', 'Human leg', 'Musical instrument', 'Pen', 'Mammal', 'Wine', 'Hat', 'Scissors', 'Bottle', 'Bowling equipment', 'Shotgun', 'Sculpture', 'Microphone', 'Office supplies', 'Toothbrush', 'Helmet', 'Mirror', 'Skateboard', 'House', 'Person', 'Footwear', 'Vehicle', 'Wheel', 'Food', 'Building', 'Shelf', 'Car', 'Airplane', 'Plumbing fixture']",94
Podiatrists,https://www.bls.gov/ooh/images/15424.jpg,https://www.bls.gov/ooh/images/2417.jpg,https://www.bls.gov/ooh/images/2419.jpg,https://www.bls.gov/ooh/images/3548.jpg,"['Animal', 'Human hand', 'Human ear', 'Human nose', 'Jacket', 'Clothing', 'Human mouth', 'Suit', 'Skirt', 'Shirt', 'Coat', 'Human face', 'Human head', 'Human leg', 'Dog', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Man', 'Glove', 'Food', 'Window', 'Carnivore', 'Sports uniform', 'Human body', 'Glasses', 'Handbag', 'Woman', 'Sculpture', 'Trousers', 'Human hair', 'Human foot']",39
"Police, Fire, and Ambulance Dispatchers",https://www.bls.gov/ooh/images/15665.jpg,https://www.bls.gov/ooh/images/2839.jpg,https://www.bls.gov/ooh/images/2841.jpg,https://www.bls.gov/ooh/images/3609.jpg,"['Office building', 'Human hand', 'Book', 'Human nose', 'Human ear', 'Television', 'Snack', 'Tire', 'Musical keyboard', 'Table', 'Clothing', 'Tableware', 'Desk', 'Suit', 'Chair', 'Shirt', 'Toy', 'Computer monitor', 'Human face', 'House', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Furniture', 'Vehicle', 'Medical equipment', 'Wheel', 'Mobile phone', 'Girl', 'Mammal', 'Boy', 'Fast food', 'Man', 'Tablet computer', 'Piano', 'Fork', 'Food', 'Home appliance', 'Window', 'Building', 'Guitar', 'Box', 'Picture frame', 'Human body', 'Land vehicle', 'Computer mouse', 'Woman', 'Calculator', 'Human foot', 'Computer keyboard', 'Car', 'Human hair', 'Laptop', 'Tree', 'Office supplies']",60
Police and Detectives,https://www.bls.gov/ooh/images/15749.jpg,https://www.bls.gov/ooh/images/2620.jpg,https://www.bls.gov/ooh/images/2621.jpg,https://www.bls.gov/ooh/images/2623.jpg,"['Sunglasses', 'Human hand', 'Human ear', 'Helmet', 'Tire', 'Jacket', 'Shorts', 'Clothing', 'Suit', 'Skateboard', 'Shirt', 'Toy', 'Coat', 'Luggage and bags', 'Weapon', 'Human face', 'Bicycle', 'Camera', 'Human head', 'Human leg', 'Person', 'Footwear', 'Human arm', 'Fashion accessory', 'Human eye', 'Wheel', 'Vehicle', 'Furniture', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Hiking equipment', 'Man', 'Goggles', 'Van', 'Poster', 'Window', 'Home appliance', 'Aircraft', 'Motorcycle', 'Hat', 'Sports uniform', 'Auto part', 'Sports equipment', 'Land vehicle', 'Human body', 'Glasses', 'Rifle', 'Woman', 'Car', 'Trousers', 'Human hair', 'Microphone', 'Laptop', 'Airplane', 'Tree']",57
Political Scientists,https://www.bls.gov/ooh/images/15544.jpg,https://www.bls.gov/ooh/images/2068.jpg,https://www.bls.gov/ooh/images/2069.jpg,https://www.bls.gov/ooh/images/2070.jpg,"['Vase', 'Office building', 'Tie', 'Sunglasses', 'Human hand', 'Human ear', 'Human nose', 'Television', 'Book', 'Jacket', 'Couch', 'Table', 'Clothing', 'Tableware', 'Houseplant', 'Human mouth', 'Suit', 'Desk', 'Chair', 'Coat', 'Computer monitor', 'Human face', 'Flower', 'Human head', 'Musical instrument', 'Palm tree', 'Person', 'Footwear', 'Fashion accessory', 'Human arm', 'Human eye', 'Furniture', 'Flowerpot', 'Mammal', 'Girl', 'Pineapple', 'Man', 'Goggles', 'Home appliance', 'Human body', 'Kitchen appliance', 'Glasses', 'Plant', 'Land vehicle', 'Bookcase', 'Woman', 'Shelf', 'Car', 'Human hair', 'Laptop', 'Tree', 'Office supplies']",52
Postal Service Workers,https://www.bls.gov/ooh/images/15667.jpg,https://www.bls.gov/ooh/images/2844.jpg,https://www.bls.gov/ooh/images/2845.jpg,https://www.bls.gov/ooh/images/2846.jpg,"['Animal', 'Office building', 'Human hand', 'Book', 'Human ear', 'Cupboard', 'Bus', 'Whiteboard', 'Door', 'Jacket', 'Tire', 'Table', 'Clothing', 'Billboard', 'Vehicle registration plate', 'Desk', 'Helicopter', 'Chair', 'Traffic light', 'Watch', 'Train', 'Penguin', 'Traffic sign', 'Human face', 'House', 'Cabinetry', 'Human leg', 'Human head', 'Person', 'Footwear', 'Human arm', 'Refrigerator', 'Fashion accessory', 'Boat', 'Furniture', 'Vehicle', 'Medical equipment', 'Wheel', 'Mobile phone', 'Mammal', 'Boy', 'Jeans', 'Tree', 'Man', 'Poster', 'Van', 'Window', 'Home appliance', 'Aircraft', 'Truck', 'Building', 'Motorcycle', 'Bed', 'Auto part', 'Kitchen appliance', 'Plant', 'Human body', 'Land vehicle', 'Bowling equipment', 'Drawer', 'Shelf', 'Car', 'Trousers', 'Human hair', 'Airplane', 'Filing cabinet', 'Office supplies']",67
Postsecondary Education Administrators,https://www.bls.gov/ooh/images/15592.jpg,https://www.bls.gov/ooh/images/1653.jpg,https://www.bls.gov/ooh/images/3635.jpg,https://www.bls.gov/ooh/images/1654.jpg,"['Office building', 'Human hand', 'Book', 'Human nose', 'Human ear', 'Television', 'Jacket', 'Lantern', 'Table', 'Clothing', 'Tableware', 'Houseplant', 'Desk', 'Suit', 'Human mouth', 'Coin', 'Balloon', 'Drink', 'Chair', 'Shirt', 'Coat', 'Human face', 'Curtain', 'House', 'Cabinetry', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Furniture', 'Wheel', 'Medical equipment', 'Vehicle', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Mobile phone', 'Man', 'Poster', 'Lamp', 'Food', 'Home appliance', 'Guitar', 'Pumpkin', 'Squash', 'Earrings', 'Bookcase', 'Plant', 'Human body', 'Kitchen appliance', 'Glasses', 'Land vehicle', 'Woman', 'Shelf', 'Sculpture', 'Car', 'Human hair', 'Microphone', 'Tree', 'Office supplies']",66
Postsecondary Teachers,https://www.bls.gov/ooh/images/15283.jpg,https://www.bls.gov/ooh/images/2163.jpg,https://www.bls.gov/ooh/images/2164.jpg,https://www.bls.gov/ooh/images/2166.jpg,"['Office building', 'Human hand', 'Book', 'Human nose', 'Television', 'Human ear', 'Tire', 'Jacket', 'Table', 'Clothing', 'Human mouth', 'Suit', 'Chair', 'Shirt', 'Toy', 'Coat', 'Computer monitor', 'Human face', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Scarf', 'Furniture', 'Vehicle', 'Drum', 'Wheel', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Poster', 'Man', 'Food', 'Window', 'Guitar', 'Human body', 'Bookcase', 'Glasses', 'Woman', 'Shelf', 'Human hair', 'Laptop', 'Human foot']",49
"Power Plant Operators, Distributors, and Dispatchers",https://www.bls.gov/ooh/images/15720.jpg,https://www.bls.gov/ooh/images/3116.jpg,https://www.bls.gov/ooh/images/3118.jpg,https://www.bls.gov/ooh/images/3119.jpg,"['Office building', 'Tool', 'Sunglasses', 'Human hand', 'Book', 'Television', 'Helmet', 'Human nose', 'Tire', 'Jacket', 'Table', 'Clothing', 'Desk', 'Suit', 'Human mouth', 'Cassette deck', 'Drink', 'Chair', 'Shirt', 'Toy', 'Coat', 'Computer monitor', 'Weapon', 'Human face', 'Stairs', 'Bicycle', 'Flower', 'House', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Fashion accessory', 'Dress', 'Scarf', 'Furniture', 'Wheel', 'Medical equipment', 'Vehicle', 'Mammal', 'Hiking equipment', 'Girl', 'Football helmet', 'Boy', 'Goggles', 'Man', 'Tablet computer', 'Jeans', 'Poster', 'Window', 'Home appliance', 'Bicycle wheel', 'Guitar', 'Building', 'Bicycle helmet', 'Hat', 'Sports uniform', 'Sports equipment', 'Auto part', 'Human body', 'Kitchen appliance', 'Glasses', 'Land vehicle', 'Bottle', 'Bowling equipment', 'Woman', 'Rifle', 'Shelf', 'Computer keyboard', 'Car', 'Human hair', 'Laptop', 'Airplane', 'Office supplies']",76
Preschool and Childcare Center Directors,https://www.bls.gov/ooh/images/15594.jpg,https://www.bls.gov/ooh/images/1641.jpg,https://www.bls.gov/ooh/images/1642.jpg,https://www.bls.gov/ooh/images/1644.jpg,"['Flag', 'Human hand', 'Human ear', 'Human nose', 'Table', 'Clothing', 'Tableware', 'Houseplant', 'Balloon', 'Human mouth', 'Drink', 'Chair', 'Toy', 'Human face', 'Human head', 'Person', 'Doll', 'Fashion accessory', 'Human arm', 'Dress', 'Human eye', 'Footwear', 'Furniture', 'Wheel', 'Mammal', 'Girl', 'Boy', 'Candy', 'Poster', 'Man', 'Sports equipment', 'Human body', 'Plant', 'Glasses', 'Bottle', 'Bowling equipment', 'Woman', 'Human hair', 'Microphone', 'Tree', 'Ball']",41
Preschool Teachers,https://www.bls.gov/ooh/images/15285.jpg,https://www.bls.gov/ooh/images/15286.jpg,https://www.bls.gov/ooh/images/2170.jpg,https://www.bls.gov/ooh/images/2171.jpg,"['Office building', 'Human hand', 'Book', 'Human nose', 'Couch', 'Table', 'Clothing', 'Tableware', 'Houseplant', 'Human mouth', 'Desk', 'Chair', 'Toy', 'Plate', 'Human face', 'Flower', 'House', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Dress', 'Human eye', 'Furniture', 'Flowerpot', 'Medical equipment', 'Drum', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Man', 'Food', 'Office supplies', 'Sports equipment', 'Human body', 'Bookcase', 'Glasses', 'Plant', 'Woman', 'Shelf', 'Trousers', 'Human hair', 'Vegetable', 'Tree', 'Human foot']",48
Private Detectives and Investigators,https://www.bls.gov/ooh/images/15751.jpg,https://www.bls.gov/ooh/images/2626.jpg,https://www.bls.gov/ooh/images/2627.jpg,https://www.bls.gov/ooh/images/2628.jpg,"['Human hand', 'Book', 'Human ear', 'Human nose', 'Jacket', 'Table', 'Clothing', 'Desk', 'Suit', 'Human mouth', 'Chair', 'Shirt', 'Coat', 'Luggage and bags', 'Computer monitor', 'Backpack', 'Human face', 'Flower', 'Cabinetry', 'Camera', 'Human head', 'Human leg', 'Rose', 'Person', 'Human arm', 'Fashion accessory', 'Scarf', 'Human eye', 'Furniture', 'Wheel', 'Mammal', 'Girl', 'Boy', 'Mobile phone', 'Jeans', 'Man', 'Countertop', 'Glove', 'Window', 'Box', 'Human body', 'Plant', 'Glasses', 'Woman', 'Shelf', 'Shotgun', 'Trousers', 'Human hair', 'Microphone', 'Laptop', 'Tree', 'Office supplies']",52
Probation Officers and Correctional Treatment Specialists,https://www.bls.gov/ooh/images/15178.jpg,https://www.bls.gov/ooh/images/2134.jpg,https://www.bls.gov/ooh/images/2136.jpg,https://www.bls.gov/ooh/images/2137.jpg,"['Flag', 'Office building', 'Tie', 'Human hand', 'Human ear', 'Human nose', 'Snack', 'Television', 'Book', 'Helmet', 'Jacket', 'Mirror', 'Table', 'Clothing', 'Desk', 'Suit', 'Human mouth', 'Chair', 'Shirt', 'Coat', 'Weapon', 'Human face', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Dress', 'Swimming pool', 'Human eye', 'Fashion accessory', 'Furniture', 'Vehicle', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Watercraft', 'Fast food', 'Man', 'Food', 'Glove', 'Window', 'Baked goods', 'Sports uniform', 'Picture frame', 'Human body', 'Glasses', 'Woman', 'Rifle', 'Shotgun', 'Human foot', 'Car', 'Human hair', 'Laptop', 'Office supplies']",57
Producers and Directors,https://www.bls.gov/ooh/images/15304.jpg,https://www.bls.gov/ooh/images/2290.jpg,https://www.bls.gov/ooh/images/2292.jpg,https://www.bls.gov/ooh/images/3586.jpg,"['Human hand', 'Book', 'Human nose', 'Helmet', 'Swimwear', 'Door', 'Jacket', 'Couch', 'Table', 'Clothing', 'Human mouth', 'Suit', 'Chair', 'Shirt', 'Coat', 'Human face', 'Cabinetry', 'Human beard', 'Human head', 'Human leg', 'Musical instrument', 'Banjo', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Furniture', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Poster', 'Man', 'Window', 'Office supplies', 'Guitar', 'Sports uniform', 'Picture frame', 'Sports equipment', 'Human body', 'Glasses', 'Woman', 'Shelf', 'Trousers', 'Human hair', 'Microphone', 'Ball']",49
"Property, Real Estate, and Community Association Managers",https://www.bls.gov/ooh/images/15596.jpg,https://www.bls.gov/ooh/images/1688.jpg,https://www.bls.gov/ooh/images/1689.jpg,https://www.bls.gov/ooh/images/1690.jpg,"['Tie', 'Human hand', 'Human ear', 'Human nose', 'Jacket', 'Couch', 'Table', 'Clothing', 'Tableware', 'Human mouth', 'Suit', 'Desk', 'Watch', 'Shirt', 'Coat', 'Plate', 'Human face', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Fashion accessory', 'Dress', 'Human eye', 'Furniture', 'Wheel', 'Mammal', 'Girl', 'Boy', 'Man', 'Sports equipment', 'Auto part', 'Human body', 'Plant', 'Glasses', 'Woman', 'Human hair', 'Drum', 'Tree']",41
Property Appraisers and Assessors,https://www.bls.gov/ooh/images/15124.jpg,https://www.bls.gov/ooh/images/1746.jpg,https://www.bls.gov/ooh/images/1747.jpg,https://www.bls.gov/ooh/images/1748.jpg,"['Office building', 'Tie', 'Human hand', 'Book', 'Human nose', 'Cupboard', 'Human ear', 'Door', 'Jacket', 'Lantern', 'Table', 'Clothing', 'Tableware', 'Bathroom accessory', 'Human mouth', 'Desk', 'Suit', 'Fireplace', 'Chair', 'Shirt', 'Plate', 'Coat', 'Computer monitor', 'Human face', 'Toilet', 'House', 'Cabinetry', 'Human head', 'Human leg', 'Person', 'Footwear', 'Fashion accessory', 'Human arm', 'Scarf', 'Human eye', 'Dress', 'Furniture', 'Vehicle', 'Medical equipment', 'Mobile phone', 'Girl', 'Mammal', 'Jeans', 'Wood-burning stove', 'Man', 'Countertop', 'Tablet computer', 'Lamp', 'Boy', 'Home appliance', 'Window', 'Porch', 'Building', 'Cosmetics', 'Sports uniform', 'Human body', 'Kitchen appliance', 'Woman', 'Shelf', 'Car', 'Trousers', 'Human hair', 'Laptop', 'Office supplies']",64
Psychiatric Technicians and Aides,https://www.bls.gov/ooh/images/15426.jpg,https://www.bls.gov/ooh/images/2564.jpg,https://www.bls.gov/ooh/images/2565.jpg,https://www.bls.gov/ooh/images/3567.jpg,"['Office building', 'Tie', 'Human hand', 'Human ear', 'Human nose', 'Snack', 'Book', 'Tire', 'Door', 'Jacket', 'Couch', 'Table', 'Clothing', 'Desk', 'Human mouth', 'Suit', 'Chair', 'Shirt', 'Luggage and bags', 'Toy', 'Coat', 'Backpack', 'Human face', 'Bicycle', 'Flower', 'Cabinetry', 'Human head', 'Human leg', 'Palm tree', 'Rose', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Scarf', 'Headphones', 'Wheel', 'Vehicle', 'Furniture', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Hiking equipment', 'Candy', 'Man', 'Countertop', 'Jeans', 'Window', 'Wheelchair', 'Bicycle wheel', 'Sports uniform', 'Picture frame', 'Land vehicle', 'Plant', 'Human body', 'Glasses', 'Handbag', 'Woman', 'Shelf', 'Seat belt', 'Sculpture', 'Trousers', 'Human hair', 'Tree', 'Office supplies']",68
Psychologists,https://www.bls.gov/ooh/images/15546.jpg,https://www.bls.gov/ooh/images/2044.jpg,https://www.bls.gov/ooh/images/2045.jpg,https://www.bls.gov/ooh/images/2046.jpg,"['Sunglasses', 'Human hand', 'Book', 'Door', 'Couch', 'Table', 'Clothing', 'Desk', 'Cabinetry', 'Platter', 'Human arm', 'Fashion accessory', 'Boat', 'Poster', 'Jeans', 'Man', 'Ice cream', 'Auto part', 'Human body', 'Human hair', 'Vegetable', 'Tree', 'Human ear', 'Human nose', 'Snack', 'Whiteboard', 'Plate', 'Flower', 'Human eye', 'Furniture', 'Medical equipment', 'Girl', 'Window', 'Kitchen appliance', 'Land vehicle', 'Glasses', 'Bookcase', 'Dairy', 'Woman', 'Tableware', 'Human mouth', 'Suit', 'Chair', 'Street light', 'Shirt', 'Toy', 'Computer monitor', 'Human face', 'Human head', 'Human leg', 'Dessert', 'Rose', 'Refrigerator', 'Mammal', 'Watercraft', 'Fast food', 'Baked goods', 'Fruit', 'Picture frame', 'Cake', 'Office supplies', 'Office building', 'Mirror', 'Apple', 'Strawberry', 'Person', 'Footwear', 'Swimming pool', 'Dress', 'Vehicle', 'Boy', 'Food', 'Home appliance', 'Plant', 'Shelf', 'Car', 'Laptop']",77
Public Relations and Fundraising Managers,https://www.bls.gov/ooh/images/15599.jpg,https://www.bls.gov/ooh/images/15600.jpg,https://www.bls.gov/ooh/images/1585.jpg,https://www.bls.gov/ooh/images/15598.jpg,"['Human hand', 'Human nose', 'Jacket', 'Table', 'Clothing', 'Desk', 'Suit', 'Drink', 'Chair', 'Shirt', 'Computer monitor', 'Human face', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Human arm', 'Fashion accessory', 'Human eye', 'Furniture', 'Mammal', 'Girl', 'Boy', 'Man', 'Human body', 'Plant', 'Glasses', 'Woman', 'Computer keyboard', 'Human hair', 'Laptop', 'Tree']",32
Public Relations Specialists,https://www.bls.gov/ooh/images/15634.jpg,https://www.bls.gov/ooh/images/15636.jpg,https://www.bls.gov/ooh/images/15637.jpg,https://www.bls.gov/ooh/images/15633.jpg,"['Office building', 'Sunglasses', 'Human hand', 'Human nose', 'Door', 'Table', 'Clothing', 'Tableware', 'Coffee cup', 'Desk', 'Suit', 'Human mouth', 'Chair', 'Shirt', 'Human face', 'Human head', 'Pen', 'Person', 'Fashion accessory', 'Human arm', 'Dress', 'Human eye', 'Swimming pool', 'Flowerpot', 'Furniture', 'Medical equipment', 'Vehicle', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Man', 'Bowl', 'Picture frame', 'Saucer', 'Kitchen appliance', 'Human body', 'Glasses', 'Mug', 'Woman', 'Trousers', 'Human hair', 'Microphone', 'Office supplies']",44
"Purchasing Managers, Buyers, and Purchasing Agents",https://www.bls.gov/ooh/images/15164.jpg,https://www.bls.gov/ooh/images/3235.jpg,https://www.bls.gov/ooh/images/3590.jpg,https://www.bls.gov/ooh/images/3237.jpg,"['Office building', 'Tie', 'Human hand', 'Human ear', 'Human nose', 'Book', 'Television', 'Jacket', 'Table', 'Clothing', 'Tableware', 'Human mouth', 'Suit', 'Desk', 'Drink', 'Chair', 'Shirt', 'Coat', 'Closet', 'Computer monitor', 'Human face', 'Curtain', 'Human head', 'Pen', 'Musical instrument', 'Human leg', 'Person', 'Footwear', 'Human arm', 'Fashion accessory', 'Dress', 'Human eye', 'Scarf', 'Furniture', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Towel', 'Man', 'Sports uniform', 'Lipstick', 'Human body', 'Plant', 'Glasses', 'Woman', 'Trousers', 'Human hair', 'Microphone', 'Laptop', 'Office supplies']",51
Quality Control Inspectors,https://www.bls.gov/ooh/images/15724.jpg,https://www.bls.gov/ooh/images/3134.jpg,https://www.bls.gov/ooh/images/3135.jpg,https://www.bls.gov/ooh/images/3132.jpg,"['Sunglasses', 'Human hand', 'Book', 'Canoe', 'Door', 'Shorts', 'Table', 'Clothing', 'Desk', 'Helicopter', 'Bicycle', 'Cabinetry', 'Human arm', 'Fashion accessory', 'Boat', 'Jeans', 'Poster', 'Man', 'Bench', 'Goggles', 'Auto part', 'Sports equipment', 'Human body', 'Trousers', 'Human hair', 'Tree', 'Human ear', 'Bus', 'Human nose', 'Violin', 'Cart', 'Bathroom accessory', 'Balloon', 'Train', 'Weapon', 'Human eye', 'Headphones', 'Furniture', 'Medical equipment', 'Window', 'Aircraft', 'Bicycle wheel', 'Guitar', 'Box', 'Tap', 'Land vehicle', 'Kitchen appliance', 'Glasses', 'Bookcase', 'Rifle', 'Woman', 'Flag', 'Shower', 'Tool', 'Door handle', 'Tire', 'Jacket', 'Chair', 'Shirt', 'Toy', 'Human face', 'Mixer', 'Human head', 'Human leg', 'Musical instrument', 'Mammal', 'Watercraft', 'Hat', 'Bowling equipment', 'Sculpture', 'Microphone', 'Office supplies', 'Helmet', 'Musical keyboard', 'Skateboard', 'Gondola', 'House', 'Person', 'Footwear', 'Vehicle', 'Wheel', 'Boy', 'Lamp', 'Home appliance', 'Building', 'Plant', 'Shelf', 'Car', 'Airplane', 'Plumbing fixture']",90
Radiation Therapists,https://www.bls.gov/ooh/images/15428.jpg,https://www.bls.gov/ooh/images/2437.jpg,https://www.bls.gov/ooh/images/3556.jpg,https://www.bls.gov/ooh/images/3557.jpg,"['Office building', 'Human hand', 'Human ear', 'Human nose', 'Television', 'Coffeemaker', 'Door', 'Jacket', 'Couch', 'Studio couch', 'Mirror', 'Table', 'Clothing', 'Billboard', 'Bathroom accessory', 'Slow cooker', 'Human mouth', 'Desk', 'Suit', 'Fireplace', 'Traffic light', 'Shirt', 'Toy', 'Coat', 'Computer monitor', 'Traffic sign', 'Human face', 'Flower', 'House', 'Human beard', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Scarf', 'Furniture', 'Vehicle', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Wood-burning stove', 'Man', 'Tablet computer', 'Lamp', 'Window', 'Home appliance', 'Aircraft', 'Building', 'Bed', 'Sports uniform', 'Auto part', 'Human body', 'Land vehicle', 'Glasses', 'Kitchen appliance', 'Washing machine', 'Bowling equipment', 'Heater', 'Woman', 'Shelf', 'Sculpture', 'Car', 'Sofa bed', 'Human hair', 'Laptop', 'Office supplies']",73
Radiologic and MRI Technologists,https://www.bls.gov/ooh/images/15430.jpg,https://www.bls.gov/ooh/images/2492.png,https://www.bls.gov/ooh/images/2493.jpg,https://www.bls.gov/ooh/images/3562.png,"['Tool', 'Human hand', 'Human ear', 'Human nose', 'Book', 'Whiteboard', 'Couch', 'Infant bed', 'Mirror', 'Table', 'Clothing', 'Desk', 'Human mouth', 'Suit', 'Chair', 'Shirt', 'Toy', 'Human face', 'Flower', 'Camera', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Dress', 'Human eye', 'Furniture', 'Vehicle', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Sewing machine', 'Man', 'Lamp', 'Printer', 'Golf cart', 'Window', 'Home appliance', 'Treadmill', 'Guitar', 'Bed', 'Picture frame', 'Auto part', 'Human body', 'Land vehicle', 'Glasses', 'Kitchen appliance', 'Woman', 'Car', 'Sofa bed', 'Human hair', 'Light bulb', 'Laptop', 'Office supplies']",58
Railroad Workers,https://www.bls.gov/ooh/images/15792.jpg,https://www.bls.gov/ooh/images/3199.jpg,https://www.bls.gov/ooh/images/3200.jpg,https://www.bls.gov/ooh/images/3202.jpg,"['Tool', 'Sunglasses', 'Human hand', 'Book', 'Bus', 'Clock', 'Tin can', 'Plumbing fixture', 'Door', 'Jacket', 'Tire', 'Mirror', 'Clothing', 'Fedora', 'Wall clock', 'Suit', 'Helicopter', 'Tower', 'Chair', 'Street light', 'Watch', 'Coat', 'Train', 'Toy', 'Human face', 'Stairs', 'Bicycle', 'House', 'Camera', 'Human head', 'Person', 'Footwear', 'Fashion accessory', 'Human arm', 'Boat', 'Headphones', 'Vehicle', 'Furniture', 'Wheel', 'Scale', 'Mammal', 'Medical equipment', 'Poster', 'Sewing machine', 'Man', 'Van', 'Goggles', 'Waste container', 'Window', 'Home appliance', 'Aircraft', 'Truck', 'Building', 'Bicycle wheel', 'Hat', 'Auto part', 'Sports equipment', 'Land vehicle', 'Human body', 'Glasses', 'Plant', 'Kitchen appliance', 'Woman', 'Car', 'Human hair', 'Microphone', 'Alarm clock', 'Airplane', 'Tree', 'Office supplies']",70
